"COMMISSIONE","NOMI","ATTO","DATA"
"2 (Giustizia)","COLIBRI ITALIA","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
"2 (Giustizia)","RETE PER LA PARITA'","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
"2 (Giustizia)","CASA INTERNAZIONALE DELLE DONNE","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
"2 (Giustizia)","CENTRO ASCOLTO UOMINI MALTRATTANTI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
"2 (Giustizia)","SANTINI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
"2 (Giustizia)","AIAF ASSOCIAZIONE ITALIANA AVVOCATI PER LA FAMIGLIA E PER I MINORI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
"2 (Giustizia)","AVV. PESCE , CENTRO RIFORMA DIRITTO DI FAMIGLIA","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
"2 (Giustizia)","AVV. SPOLETINI , ASSOCIAZIONE ""LA TUTELA DEI DIRITTI""","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
"2 (Giustizia)","SISF SOCIETA' ITALIANA SCIENZE FORENSI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
"2 (Giustizia)","CISMAI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
"2 (Giustizia)","MDM MANTENIMENTO DIRETTO MOVIMENTO PER L'UGUAGLIANZA GENITORIALE","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-08
